imagePath,name_fr,faction,rarity,type,inMyCollection,Kickstarter,to_give,to_get,progress,handCost,reserveCost,forestPower,mountainPower,waterPower,abilities_fr,supportAbility_fr,collectorNumber,id
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_23/JPG/fr_FR/d418da7d300345b58cf2da2f88dc2fe3.jpg,Tomoe Gozen,Bravos,Rare,Personnage,0,0,0,0,0.0,3,3,2,5,5,Je ne peux pas être jouée si vous avez moins de #six Orbes de Mana#.,nan,BTG-047-R-FR,ALT_CORE_B_BR_23_R1 / ALT_COREKS_B_BR_23_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_18/JPG/fr_FR/9e70bd712c7f86d02cf52dae7b9a1306.jpg,Sun Wukong,Bravos,Commun,Personnage,2,0,0,1,66.66666666666666,3,4,2,4,2,{R} Je gagne 2 boosts[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,BTG-048-C-FR,ALT_COREKS_B_BR_18_C / ALT_CORE_B_BR_18_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_18/JPG/fr_FR/c9cee4c3fb1510ab784c43d8cbb33ce2.jpg,Sun Wukong,Muna,Rare,Personnage,0,0,0,0,0.0,3,4,2,4,2,{R} #Un Personnage ciblé# gagne 2 boosts.,nan,BTG-048-F-FR,ALT_CORE_B_BR_18_R2 / ALT_COREKS_B_BR_18_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_18/JPG/fr_FR/2dcdb991737c07fb8e851a134f7498a7.jpg,Sun Wukong,Bravos,Rare,Personnage,0,0,0,0,0.0,3,4,2,4,2,{R} Je gagne 2 boosts[] #et je perds [[Fugace]]#. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,BTG-048-R-FR,ALT_COREKS_B_BR_18_R1 / ALT_CORE_B_BR_18_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_19/JPG/fr_FR/25f44c439723fd17d1754bb2d502e1f5.jpg,Puissant Djinn / Puissant Jinn,Bravos,Commun,Personnage,1,0,0,2,33.33333333333333,4,3,4,4,0,Lorsque je quitte la zone d'Expédition — Vous pouvez me mettre dans la zone de Mana de mon propriétaire (en tant qu'Orbe de Mana épuisé).,nan,BTG-049-C-FR,ALT_CORE_B_BR_19_C / ALT_COREKS_B_BR_19_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_19/JPG/fr_FR/2ad9a04929c3b173576d7631d36de6c2.jpg,Puissant Djinn / Puissant Jinn,Lyra,Rare,Personnage,0,0,0,0,0.0,4,3,4,4,0,Lorsque je quitte la zone d'Expédition — Vous pouvez me mettre dans la zone de Mana de mon propriétaire (en tant qu'Orbe de Mana épuisé).,nan,BTG-049-F-FR,ALT_COREKS_B_BR_19_R2 / ALT_CORE_B_BR_19_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_19/JPG/fr_FR/4f9e2908bc8e547584adb599d5bed2a4.jpg,Puissant Djinn / Puissant Jinn,Bravos,Rare,Personnage,0,0,0,0,0.0,4,3,4,4,0,"Lorsque je quitte la zone d'Expédition — Vous pouvez me mettre dans la zone de Mana de mon propriétaire (en tant qu'Orbe de Mana épuisé).  #Si vous ne le faites pas, piochez une carte.#",nan,BTG-049-R-FR,ALT_COREKS_B_BR_19_R1 / ALT_CORE_B_BR_19_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_13/JPG/fr_FR/2713fc9d29c3684c0d9dc1697cdf174f.jpg,Kappa,Bravos,Commun,Personnage,2,0,0,1,66.66666666666666,4,4,4,4,5,nan,nan,BTG-050-C-FR,ALT_CORE_B_BR_13_C / ALT_COREKS_B_BR_13_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_13/JPG/fr_FR/d456289c8a420222caf7d11d2c927496.jpg,Kappa,Lyra,Rare,Personnage,0,0,0,0,0.0,4,4,4,4,5,nan,nan,BTG-050-F-FR,ALT_CORE_B_BR_13_R2 / ALT_COREKS_B_BR_13_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_13/JPG/fr_FR/69a8fd0baa1c4ec90d68b2ab31533c1c.jpg,Kappa,Bravos,Rare,Personnage,0,0,0,0,0.0,4,4,4,4,5,#[Aguerri].# (Je conserve mes boosts lorsque je vais en Réserve.),#{D} : Le prochain Personnage que vous jouez ce tour gagne 1 boost.# (Défaussez-moi de la Réserve pour ça.),BTG-050-R-FR,ALT_COREKS_B_BR_13_R1 / ALT_CORE_B_BR_13_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_21/JPG/fr_FR/6fcee6f35521d1d33a1c8bc14cff09a1.jpg,Achille,Bravos,Commun,Personnage,1,0,0,2,33.33333333333333,5,5,5,5,5,[Coriace 1]. (Les Sorts et capacités d'un adversaire qui me ciblent coûtent {1} de plus.),nan,BTG-051-C-FR,ALT_CORE_B_BR_21_C / ALT_COREKS_B_BR_21_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_21/JPG/fr_FR/ee633cd706a63499aad2c26f500f77d6.jpg,Achille,Ordis,Rare,Personnage,0,0,0,0,0.0,5,5,5,5,5,[Coriace 1]. (Les Sorts et capacités d'un adversaire qui me ciblent coûtent {1} de plus.),nan,BTG-051-F-FR,ALT_COREKS_B_BR_21_R2 / ALT_CORE_B_BR_21_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_21/JPG/fr_FR/c066c514cd314858a0fb536c8f818605.jpg,Achille,Bravos,Rare,Personnage,1,0,0,2,33.33333333333333,5,5,5,6,6,#[Coriace 2].# (Les Sorts et capacités d'un adversaire qui me ciblent coûtent {2} de plus.),nan,BTG-051-R-FR,ALT_COREKS_B_BR_21_R1 / ALT_CORE_B_BR_21_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_20/JPG/fr_FR/8fcc9255c22c3172319fe3fb6a58e428.jpg,Atlas,Bravos,Commun,Personnage,2,1,0,1,66.66666666666666,5,5,3,3,3,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.),nan,BTG-052-C-FR,ALT_COREKS_B_BR_20_C / ALT_CORE_B_BR_20_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_20/JPG/fr_FR/46f3792be581c4fa1138ef702df21669.jpg,Atlas,Ordis,Rare,Personnage,0,0,0,0,0.0,5,5,1,1,1,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  #Les jetons que vous contrôlez sont [Gigantesques].#,nan,BTG-052-F-FR,ALT_COREKS_B_BR_20_R2 / ALT_CORE_B_BR_20_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_20/JPG/fr_FR/f59638bd6e7864b8cb49ebb60b688d6a.jpg,Atlas,Bravos,Rare,Personnage,1,0,0,2,33.33333333333333,5,5,3,3,3,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  #[Aguerri].# (Je conserve mes boosts lorsque je vais en Réserve.),#{D} : Le prochain Personnage que vous jouez ce tour gagne 2 boosts.# (Défaussez-moi de la Réserve pour ça.),BTG-052-R-FR,ALT_COREKS_B_BR_20_R1 / ALT_CORE_B_BR_20_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_22/JPG/fr_FR/551dd7640c4974b2ef372076b1852310.jpg,Shenlong,Bravos,Commun,Personnage,1,0,0,2,33.33333333333333,6,6,8,8,8,nan,nan,BTG-053-C-FR,ALT_CORE_B_BR_22_C / ALT_COREKS_B_BR_22_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_22/JPG/fr_FR/f455994b251487fccce68b7d90b9603d.jpg,Shenlong,Lyra,Rare,Personnage,0,0,0,0,0.0,6,6,8,8,8,nan,nan,BTG-053-F-FR,ALT_CORE_B_BR_22_R2 / ALT_COREKS_B_BR_22_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_BR_22/JPG/fr_FR/46de1854eb75e4ba6642094dfa8798f0.jpg,Shenlong,Bravos,Rare,Personnage,1,0,0,2,33.33333333333333,6,6,9,9,9,#[Coriace 1].# (Les Sorts et capacités d'un adversaire qui me ciblent coûtent {1} de plus.),nan,BTG-053-R-FR,ALT_COREKS_B_BR_22_R1 / ALT_CORE_B_BR_22_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_24/JPG/fr_FR/19543af7a2fed722a378babff1102399.jpg,"Kaibara, Léviathan Asgarthi",Bravos,Commun,Personnage,2,0,0,1,66.66666666666666,8,8,6,6,6,"[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  [Coriace X], X étant le nombre de régions entre votre Héros et votre Compagnon. (S'ils sont adjacents, X est égal à 0. Les Sorts et capacités d'un adversaire qui me ciblent coûtent {X} de plus.)",nan,BTG-054-C-FR,ALT_COREKS_B_BR_24_C / ALT_CORE_B_BR_24_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_24/JPG/fr_FR/74b4899760f5bec97cf56d19f5f81e1c.jpg,"Kaibara, Léviathan Asgarthi",Lyra,Rare,Personnage,0,0,0,0,0.0,8,8,6,6,6,"[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  [Coriace X], X étant le nombre de régions entre votre Héros et votre Compagnon. (S'ils sont adjacents, X est égal à 0. Les Sorts et capacités d'un adversaire qui me ciblent coûtent {X} de plus.)",nan,BTG-054-F-FR,ALT_CORE_B_BR_24_R2 / ALT_COREKS_B_BR_24_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_24/JPG/fr_FR/f2f1b45357a50123a97612565f76812e.jpg,"Kaibara, Léviathan Asgarthi",Bravos,Rare,Personnage,0,0,0,0,0.0,9,9,8,8,8,"[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  [Coriace X], X étant le nombre de régions entre votre Héros et votre Compagnon. (S'ils sont adjacents, X est égal à 0. Les Sorts et capacités d'un adversaire qui me ciblent coûtent {X} de plus.)",nan,BTG-054-R-FR,ALT_CORE_B_BR_24_R1 / ALT_COREKS_B_BR_24_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_25/JPG/fr_FR/6c3033c0000304bf2f7f506f9aad02fe.jpg,Main Tendue,Bravos,Commun,Sort,2,0,0,1,66.66666666666666,1,2,0,0,0,Un Personnage ciblé gagne 1 boost[] et perd [[Fugace]]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,BTG-055-C-FR,ALT_CORE_B_BR_25_C / ALT_COREKS_B_BR_25_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_25/JPG/fr_FR/8e918397f34453d81ff22c8b14ab8b5b.jpg,Main Tendue,Yzmir,Rare,Sort,2,0,0,1,66.66666666666666,1,2,0,0,0,Un Personnage ciblé gagne 1 boost et perd [[Fugace]].,nan,BTG-055-F-FR,ALT_CORE_B_BR_25_R2 / ALT_COREKS_B_BR_25_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_25/JPG/fr_FR/ad2bc077b6285c807ba02713fc3c622f.jpg,Main Tendue,Bravos,Rare,Sort,0,0,0,0,0.0,1,1,0,0,0,#[[Fugace]].# (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Un Personnage ciblé gagne #2 boosts# et perd [[Fugace]].,nan,BTG-055-R-FR,ALT_CORE_B_BR_25_R1 / ALT_COREKS_B_BR_25_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_28/JPG/fr_FR/ec70d7429efac23a0ef9907597f89057.jpg,Intimidation,Bravos,Commun,Sort,0,0,0,0,0.0,2,2,0,0,0,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Renvoyez un Personnage ou Permanent ciblé de Coût de Main {4} ou moins dans la main de son propriétaire.,nan,BTG-056-C-FR,ALT_CORE_B_BR_28_C / ALT_COREKS_B_BR_28_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_28/JPG/fr_FR/a9f35d5372e7a01922111fa149f99c00.jpg,Intimidation,Yzmir,Rare,Sort,0,0,0,0,0.0,2,2,0,0,0,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Renvoyez un Personnage ou Permanent ciblé de Coût de Main #{5} ou moins# dans la main de son propriétaire.,nan,BTG-056-F-FR,ALT_COREKS_B_BR_28_R2 / ALT_CORE_B_BR_28_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_28/JPG/fr_FR/dec8b28e11809a6106b05f9b5e63c5a0.jpg,Intimidation,Bravos,Rare,Sort,0,0,0,0,0.0,2,2,0,0,0,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Renvoyez un Personnage ou Permanent ciblé de Coût de Main #{5} ou moins# dans la main de son propriétaire.,nan,BTG-056-R-FR,ALT_CORE_B_BR_28_R1 / ALT_COREKS_B_BR_28_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_27/JPG/fr_FR/10647ea6e09abef38e11983a0d6e8285.jpg,Canalisation de Mana,Bravos,Commun,Sort,2,0,0,1,66.66666666666666,2,2,0,0,0,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Mettez la première carte de votre deck dans votre zone de Mana (en tant qu'Orbe de Mana épuisé).,nan,BTG-057-C-FR,ALT_CORE_B_BR_27_C / ALT_COREKS_B_BR_27_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_27/JPG/fr_FR/99d494603dcd16fedfb1f497db3c41fe.jpg,Canalisation de Mana,Muna,Rare,Sort,1,0,0,2,33.33333333333333,2,2,0,0,0,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Mettez la première carte de votre deck dans votre zone de Mana (en tant qu'Orbe de Mana épuisé).,nan,BTG-057-F-FR,ALT_COREKS_B_BR_27_R2 / ALT_CORE_B_BR_27_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_27/JPG/fr_FR/55442b29d560f5134f061aebf2e2f4b4.jpg,Canalisation de Mana,Bravos,Rare,Sort,0,0,0,0,0.0,5,5,0,0,0,Mettez #les deux premières cartes# de votre deck dans votre zone de Mana (en tant qu'Orbes de Mana épuisés).,nan,BTG-057-R-FR,ALT_COREKS_B_BR_27_R1 / ALT_CORE_B_BR_27_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_26/JPG/fr_FR/4efcea74b2b82e6aed099ba80778fe65.jpg,Entraînement Physique,Bravos,Commun,Sort,1,0,0,2,33.33333333333333,2,3,0,0,0,Un Personnage ciblé gagne 3 boosts[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,BTG-058-C-FR,ALT_COREKS_B_BR_26_C / ALT_CORE_B_BR_26_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_26/JPG/fr_FR/b062a1d2969ec2798f2f3d2bf6127d46.jpg,Entraînement Physique,Muna,Rare,Sort,1,0,0,2,33.33333333333333,2,3,0,0,0,Un Personnage ciblé gagne 3 boosts[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,BTG-058-F-FR,ALT_CORE_B_BR_26_R2 / ALT_COREKS_B_BR_26_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_26/JPG/fr_FR/0989bdb85beff181cb4911a4c62ebdbc.jpg,Entraînement Physique,Bravos,Rare,Sort,0,0,0,0,0.0,3,3,0,0,0,Un Personnage ciblé gagne 3 boosts[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)  #Piochez une carte.#,nan,BTG-058-R-FR,ALT_CORE_B_BR_26_R1 / ALT_COREKS_B_BR_26_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_29/JPG/fr_FR/6e049b4dcccae8d9669e16dff0ad7e54.jpg,Éruption de Mana,Bravos,Commun,Sort,1,0,0,2,33.33333333333333,3,3,0,0,0,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Défaussez un de vos Orbes de Mana. Si vous le faites, défaussez un Personnage ou Permanent ciblé.",nan,BTG-059-C-FR,ALT_CORE_B_BR_29_C / ALT_COREKS_B_BR_29_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_BR_29/JPG/fr_FR/7969c362be9db59ca354464b6c84cb6c.jpg,Éruption de Mana,Muna,Rare,Sort,0,0,0,0,0.0,2,2,0,0,0,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Défaussez un de vos Orbes de Mana. Si vous le faites, défaussez un Personnage ou Permanent ciblé.",nan,BTG-059-F-FR,ALT_CORE_B_BR_29_R2 / ALT_COREKS_B_BR_29_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_29/JPG/fr_FR/f291f725ac4c4e7648c18807321197cd.jpg,Éruption de Mana,Bravos,Rare,Sort,1,0,0,2,33.33333333333333,2,2,0,0,0,"[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Défaussez un de vos Orbes de Mana. Si vous le faites, défaussez un Personnage ou Permanent ciblé.",nan,BTG-059-R-FR,ALT_CORE_B_BR_29_R1 / ALT_COREKS_B_BR_29_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_30/JPG/fr_FR/3d0756412b3295c4529c6d9d05f52fc6.jpg,"Havre, Bastion Bravos",Bravos,Commun,Permanent,1,0,0,2,33.33333333333333,2,2,0,0,0,Vos Personnages ont : « {R} Je gagne 1 boost[]. » (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,BTG-060-C-FR,ALT_CORE_B_BR_30_C / ALT_COREKS_B_BR_30_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_30/JPG/fr_FR/f1997ad095f663f9b74a967ae7ef7a7f.jpg,"Havre, Bastion Bravos",Axiom,Rare,Permanent,0,0,0,0,0.0,2,2,0,0,0,#{J} [Ravitaillez].# (Mettez la première carte de votre deck en Réserve.)  Vos Personnages ont : « {R} Je gagne 1 boost. »,nan,BTG-060-F-FR,ALT_COREKS_B_BR_30_R2 / ALT_CORE_B_BR_30_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_BR_30/JPG/fr_FR/947fab78e3a22140143c993970ad6771.jpg,"Havre, Bastion Bravos",Bravos,Rare,Permanent,0,0,0,0,0.0,2,2,0,0,0,#{J} [Ravitaillez].# (Mettez la première carte de votre deck en Réserve.)  Vos Personnages ont : « {R} Je gagne 1 boost. »,nan,BTG-060-R-FR,ALT_CORE_B_BR_30_R1 / ALT_COREKS_B_BR_30_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_01/JPG/fr_FR/658db0644631e869f7a38b6a25e6b577.jpg,Nevenka & Blotch,Lyra,Commun,Héros,2,0,1,0,200.0,0,0,0,0,0,"{T} : Ciblez un Personnage que vous contrôlez, puis lancez un dé. Sur :  • 6+, il gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)  • 2-5, il gagne 1 boost. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)  • 1, envoyez-le en Réserve.",nan,BTG-061-H-FR,ALT_CORE_B_LY_01_C / ALT_COREKS_B_LY_01_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_02/JPG/fr_FR/d307fb893e34ea928d48adbb34c3d27b.jpg,Auraq & Kibble,Lyra,Commun,Héros,2,0,1,0,200.0,0,0,0,0,0,Lorsque vous jouez un Personnage avec une statistique de base 0 — Je gagne un compteur Spectacle.  À Midi — Vous pouvez dépenser cinq de mes compteurs Spectacle pour révéler la première carte de votre deck. Vous pouvez la jouer gratuitement ou la mettre dans votre main. (N'activez pas de capacités {h}.),nan,BTG-062-H-FR,ALT_COREKS_B_LY_02_C / ALT_CORE_B_LY_02_C
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_03/JPG/fr_FR/5d8d3e7f65e17cc5d77657883be95be2.jpg,Fen & Crowbar,Lyra,Commun,Héros,2,0,1,0,200.0,0,0,0,0,0,"Le Matin, piochez une seule carte. Puis, mettez la première carte de votre deck dans votre zone de Mana, au lieu d'une carte de votre main.  À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)  Ignorez mes capacités le premier Jour.",nan,BTG-063-H-FR,ALT_COREKS_B_LY_03_C / ALT_CORE_B_LY_03_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_04/JPG/fr_FR/4b582822149e7c7041dc9de98cfbe577.jpg,Martengale,Lyra,Commun,Personnage,1,1,0,2,33.33333333333333,1,1,1,1,0,nan,{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),BTG-064-C-FR,ALT_COREKS_B_LY_04_C / ALT_CORE_B_LY_04_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_04/JPG/fr_FR/8dec110cea441bd438fcefb1119d4fdb.jpg,Martengale,Axiom,Rare,Personnage,1,0,0,2,33.33333333333333,1,1,1,1,0,nan,{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),BTG-064-F-FR,ALT_COREKS_B_LY_04_R2 / ALT_CORE_B_LY_04_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_04/JPG/fr_FR/7463ba203260e98f02646bdb037fce42.jpg,Martengale,Lyra,Rare,Personnage,0,0,0,0,0.0,1,1,1,1,0,"#Si vous deviez lancer un dé, vous pouvez ajouter 1 au résultat.# (Choisissez après avoir vu le résultat.)",{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins. (Défaussez-moi de la Réserve pour ça.),BTG-064-R-FR,ALT_COREKS_B_LY_04_R1 / ALT_CORE_B_LY_04_R1
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/b942fb65b17f35508281994c6996daf3.jpg,Prestidigitatrice de l'Ouroboros,Lyra,Commun,Personnage,2,0,0,1,66.66666666666666,2,1,0,0,0,"{J} Lancez un dé. Sur 4+, je gagne 2 boosts. Sur 1-3, je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",nan,BTG-065-C-FR,ALT_COREKS_B_LY_06_C / ALT_CORE_B_LY_06_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/cd565c180f0876f7d3cb08b1bb749908.jpg,Prestidigitatrice de l'Ouroboros,Bravos,Rare,Personnage,1,0,0,2,33.33333333333333,2,1,0,0,0,"{J} Lancez un dé. Sur 4+, je gagne 2 boosts. Sur 1-3, je gagne 1 boost.",nan,BTG-065-F-FR,ALT_CORE_B_LY_06_R2 / ALT_COREKS_B_LY_06_R2
https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_LY_06/JPG/fr_FR/fdd098cb515156116f02b4f0ef9408fa.jpg,Prestidigitatrice de l'Ouroboros,Lyra,Rare,Personnage,2,0,0,1,66.66666666666666,2,2,0,0,0,"{J} Lancez un dé. Sur 4+, je gagne #3 boosts#. Sur 1-3, je gagne 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",nan,BTG-065-R-FR,ALT_CORE_B_LY_06_R1 / ALT_COREKS_B_LY_06_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/b8d838bdc8f14724c7e66723f5e94c48.jpg,Esmeralda,Lyra,Commun,Personnage,3,0,0,0,100.0,2,2,0,2,2,{H} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,BTG-066-C-FR,ALT_COREKS_B_LY_11_C / ALT_CORE_B_LY_11_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/015f6f417bb9ce02b6bb107330cc5f06.jpg,Esmeralda,Muna,Rare,Personnage,0,0,0,0,0.0,2,2,0,2,2,{H} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,BTG-066-F-FR,ALT_COREKS_B_LY_11_R2 / ALT_CORE_B_LY_11_R2
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_11/JPG/fr_FR/c3318ea97661be7894f91926f05170cc.jpg,Esmeralda,Lyra,Rare,Personnage,1,0,0,2,33.33333333333333,2,3,0,2,2,#{J}# [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,BTG-066-R-FR,ALT_COREKS_B_LY_11_R1 / ALT_CORE_B_LY_11_R1
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_08/JPG/fr_FR/56a09bced4a705b4a1b77c5a8dc54dbd.jpg,Skald Lyra,Lyra,Commun,Personnage,5,0,2,0,166.66666666666669,2,2,3,0,2,nan,nan,BTG-067-C-FR,ALT_CORE_B_LY_08_C / ALT_COREKS_B_LY_08_C
https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_LY_08/JPG/fr_FR/bd3b824259df7219a296b5a4cc1c2196.jpg,Skald Lyra,Yzmir,Rare,Personnage,0,0,0,0,0.0,2,2,3,0,2,#{H} Vous pouvez défausser une carte de votre Réserve pour [Ravitailler].# (Mettez la première carte de votre deck en Réserve.),#{D} : La prochaine carte que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),BTG-067-F-FR,ALT_COREKS_B_LY_08_R2 / ALT_CORE_B_LY_08_R2
